Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2024-10-24,24,24.5,24,24.5,0.030000000000001,+0.12%,11,476,318.17%,0.96104580939391,0.0030888773909761,-0.0536598735,0.007237530873554,0.0060355534728274,23.575000333135,34.95,12,23.25,23.9
2024-10-23,24.5,25.6,23.75,24.47,2.54,+11.58%,120,585,306.87%,0.96501614410914,0.0027918436833781,-0.0478043781,0.0069638158954677,0.0064171312903483,24.470000645606,35.91,12,23.85,25
2024-10-22,21.93,21.93,21.93,21.93,2.03,+10.20%,30,556,269.99%,0.96936846704546,0.0029070180435257,-0.0357379198,0.0061057539118028,0.0069281475255423,22.800000569169,34.39,12,22.6,23
2024-10-21,19.64,19.94,19.63,19.9,1.14,+6.08%,95,500,274.99%,0.95512008537874,0.0041983662364752,-0.0439402853,0.0077488644572782,0.0068460537942627,19.9,31.3,12,19.2,20.35
2024-10-18,19.75,19.75,18.76,18.76,0.29,+1.57%,42,511,315.35%,0.93122971746056,0.005220596544486,-0.0633952444,0.010656518831981,0.0064990544554888,18.76000063879,29.58,12,17.9,19.55
2024-10-17,19.25,19.25,18.43,18.47,-1.61,-8.02%,21,491,243.33%,0.95349308206099,0.0047454846123697,-0.0357468785,0.0082039740798016,0.0079765255975417,18.47,29.9,12,18.45,19.25
2024-10-16,18.88,20.08,18.88,20.08,4.08,+25.50%,24,500,274.15%,0.94700084663799,0.0043965222425923,-0.0455377083,0.0096823378519198,0.0078273077498636,20.080000590834,31.26,12,19.8,20.9
2024-10-15,20.5,21.34,15.32,16,-3.,-15.79%,34,508,256.18%,0.92897758751929,0.0067205179718716,-0.0454896956,0.010708091848694,0.007761138860829,16.000000527142,27.06,12,15.9,16.65
2024-10-14,16.56,19,15.8,19,4.7,+32.87%,78,514,279.76%,0.9362091075481,0.0050367881526184,-0.0496740028,0.011082285611139,0.0079249903947698,19.000000811091,29.95,12,18.3,19.15
2024-10-11,15.28,15.34,14.3,14.3,1.05,+7.92%,41,520,239.45%,0.91794388283553,0.0082027826865689,-0.0423776248,0.011693143447101,0.0082956314249927,14.3,25.28,12,13.9,14.65
2024-10-10,10.4,13.7,10.4,13.25,2.78,+26.55%,55,533,233.24%,0.90759670774822,0.009373260680812,-0.0418037566,0.01254456940014,0.0085228433935214,13.250000682488,24.12,12,13,13.7
2024-10-09,10.6,11,9.7,10.47,-1.03,-8.96%,11,530,237.24%,0.86389302412216,0.014053945011503,-0.0468831912,0.014299681359997,0.0076739730745956,10.200000569739,20.57,12,10,10.4
2024-10-08,9,11.5,9,11.5,3.18,+38.22%,48,543,249.93%,0.87494576128646,0.011714246552266,-0.0486730777,0.014484576420648,0.0078850584499079,11.500001035428,21.8,12,11.25,11.7
2024-10-07,7.65,9.5,7.65,8.32,1.34,+19.20%,103,544,240.53%,0.82715086555154,0.017690849516481,-0.0483314455,0.01537431524381,0.0071709778412199,8.500000775534,18.39,12,8.35,8.65
2024-10-04,6.73,6.98,6.67,6.98,-0.21,-2.92%,26,520,244.20%,0.78961694619403,0.021368009453472,-0.0483055001,0.015954595576962,0.006631530005663,7.1249999999999,16.5,12,7,7.25
2024-10-03,6.8,7.19,6.8,7.19,0.47,+6.99%,8,513,240.46%,0.78262125193902,0.022037407040206,-0.0464050282,0.016320187101646,0.0067798450369416,6.9000009649446,16.17,12,6.75,7.05
2024-10-02,7.1,7.1,6.45,6.72,-0.28,-4.00%,91,444,243.76%,0.7751707551137,0.022408393291285,-0.0463247177,0.016455571315529,0.0066728709080088,6.7200003226626,15.81,12,6.65,6.8
2024-10-01,7.1,7.55,6.75,7,0.05,+0.72%,38,462,241.43%,0.78292970441252,0.021451533705807,-0.0454806009,0.016671410164235,0.0069683954734501,7.0000007372932,16.16,12,6.9,7.25
2024-09-30,6.35,7.23,6.16,6.95,0.89,+14.69%,88,453,239.96%,0.78114160773073,0.021568796614161,-0.044677632,0.01684121917258,0.007061245128881,6.9500009465203,16.07,12,6.8,7.2
2024-09-27,5.83,6.55,5.83,6.06,0.38,+6.69%,122,460,242.02%,0.7521044729038,0.024441477231162,-0.0433189725,0.016920952624605,0.0066194517089002,6.0600014563746,14.75,12,5.75,6.35
2024-09-26,5.32,5.95,4.75,5.68,0.13,+2.34%,37,446,248.35%,0.73659839755515,0.025414981685603,-0.0425661723,0.016895280461378,0.0063255434392673,5.6800012934465,13.98,12,5.55,5.7
2024-09-25,5.15,6,5.1,5.55,0.73,+15.15%,239,478,231.84%,0.73556093987931,0.026724084340035,-0.0399256127,0.017281068472529,0.0067676002625028,5.5500009186577,14.13,12,5.45,5.95
2024-09-24,4.55,5.05,4.2,4.82,0.27,+5.93%,330,343,243.30%,0.70406658323507,0.029424438710982,-0.0395802408,0.016680349937534,0.0059622147015936,4.82,12.79,12,4.75,5
2024-09-23,4.95,5,4.5,4.55,-0.9,-16.51%,312,160,251.61%,0.69135586020033,0.030232585634164,-0.0392088837,0.016302021736952,0.0055903792534728,4.5499999999999,12.15,12,4.5,4.55
2024-09-20,5.15,5.8,5.15,5.45,-0.75,-12.10%,14,158,241.42%,0.72775361967945,0.026150951612919,-0.0389149851,0.017463013600425,0.0066468095090144,5.45,13.55,12,5.3,5.5
2024-09-19,6.3,7,6.1,6.2,-0.45,-6.77%,14,154,231.29%,0.75422949214035,0.023440597368591,-0.0378026059,0.01829219085084,0.0076320244736472,6.2000013726955,14.7,12,6.15,6.95
2024-09-18,6.5,6.65,6.5,6.65,-1.,-13.07%,19,154,215.73%,0.77220025606049,0.022487125330255,-0.0357364205,0.018804829704391,0.0085995198795707,6.6500017904616,15.62,12,6.5,7
2024-09-17,7.25,7.65,7.25,7.65,-0.6,-7.27%,2,153,212.31%,0.78342738087487,0.021302416239622,-0.0350506104,0.01904048371431,0.0090836004946304,7.0250018178311,16.14,12,6.9,7.15
2024-09-16,8.19,8.25,8.19,8.25,0.7,+9.27%,11,153,227.05%,0.80665489691633,0.017245471454624,-0.0371613689,0.0192162050116,0.0093517671608367,8.2500005162964,17.28,12,7.9,9.25
2024-09-13,7.3,7.8,7.3,7.55,0,0.00%,18,153,156.53%,0.83151764022639,0.021532231057351,-0.0244051339,0.018783961142649,0.012759427891051,7.5500012792135,17.97,12,7.2,9.55
2024-09-12,7.55,7.55,7.55,7.55,0,0.00%,0,153,211.21%,0.78326874887627,0.020651706725452,-0.0333946482,0.019759380093945,0.0095842936525869,7.1250015483238,16.075,12,6.9,7.35
2024-09-11,7,7.45,6.89,7.45,0,0.00%,26,146,201.90%,0.79491447244415,0.020000419840154,-0.0319088015,0.020004179783051,0.010345099468623,7.4499999999981,16.68,12,7.45,8
2024-09-10,7.45,7.45,7.45,7.45,0,0.00%,0,146,224.64%,0.8284737912946,0.014303117797948,-0.0351676171,0.020162180484934,0.010685595654714,9.5249999999996,18.63,12,8.55,10.5
2024-09-09,8.8,9.1,8.8,9.1,0.65,+7.69%,3,146,206.24%,0.81969930054493,0.016481246363365,-0.0321277922,0.020302387878435,0.011174074155385,8.6999999999999,18.04,12,8.4,9
2024-09-06,8.45,8.45,8.45,8.45,0,0.00%,1,146,226.45%,0.80600628640068,0.01621039428905,-0.0340645277,0.020581649124942,0.010227102009708,8.4499986401492,17.1,12,7.5,8.75
2024-09-05,8.45,8.45,8.45,8.45,0,0.00%,0,146,186.77%,0.80940404770074,0.01897172045275,-0.0283556522,0.020865104136592,0.0120284195396,7.900002035716,17.4,12,7.5,8.3
2024-09-04,7.65,7.85,7.5,7.5,-0.6,-7.41%,57,93,182.49%,0.8014160314541,0.020258374693024,-0.0275432545,0.021023047301393,0.012048735947001,7.5000018551439,16.98,12,7.4,7.95
2024-09-03,9,9,8,8.1,0,0.00%,89,7,167.17%,0.82552820620569,0.019037514318694,-0.0248302572,0.020802863609364,0.013651084988275,8.1000014806045,18.08,12,7.7,8.75
2024-08-30,8.1,8.1,8.1,8.1,0,0.00%,0,7,161.78%,0.85095747798538,0.016025174437494,-0.0229405644,0.02079393667729,0.015439358159242,9.2750011307457,19.5,12,8.55,10
2024-08-29,10.38,10.38,10.38,10.38,0,0.00%,2,6,158.74%,0.85726415278673,0.015491634813321,-0.0221684049,0.020683693825026,0.015991293184925,9.5250008672863,19.84,12,8.75,10.3
2024-08-28,10.38,10.38,10.38,10.38,0,0.00%,0,6,156.53%,0.8618894168648,0.015067979316716,-0.0215730836,0.020622256586527,0.016447065282144,9.7250004122582,20.1,12,9.1,10.35
2024-08-27,10.5,10.5,10.5,10.5,-0.55,-4.98%,1,5,155.58%,0.87462545357031,0.013494191778761,-0.0208977544,0.020271718716568,0.017223814747425,10.500001853139,20.99,12,9.95,12.3
2024-08-26,11.05,11.05,11.05,11.05,-0.55,-4.74%,5,1,149.91%,0.88699503930215,0.012498797271281,-0.0193911274,0.019615076500862,0.018231672063962,11.05,21.72,12,10.35,11.5
2024-08-23,11.6,11.6,11.6,11.6,0,0.00%,1,N/A,123.25%,0.9197772974716,0.01104614220362,-0.0133818086,0.016303287004057,0.021587029704051,11.6,22.81,12,10.6,12.9
"Downloaded from Barchart.com as of 01-10-2026 05:09am CST"
