Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2020-09-16,3.88,3.97,3.51,3.55,0.04,+1.14%,153,2187,33.02%,0.54683711981362,0.047064786168441,-0.0254382325,0.1009703525941,0.046296758168207,3.549999999999,60.43,60,3.4,3.6
2020-09-15,3.2,4.29,2.95,3.51,0.48,+15.84%,1878,2451,33.15%,0.57049733974308,0.045714751384156,-0.0253368421,0.10169362566776,0.049055991460989,3.8750059297684,60.94,60,3.8,3.95
2020-09-14,3.7,5.2,2.99,3.03,1.18,+63.78%,932,2230,32.40%,0.50041492063455,0.048341880663317,-0.0243823035,0.10157280665488,0.043570772359436,3.0299947995606,59.46,60,2.91,3.1
2020-09-11,3.55,3.8,1.73,1.85,-0.34,-15.53%,2526,1047,30.69%,0.37519425558745,0.049505891961337,-0.0206097748,0.094628417990798,0.033840569373145,1.850007625713,57,60,1.84,1.95
2020-09-10,2.35,2.56,2.11,2.19,0.06,+2.82%,209,1009,32.67%,0.40228521241397,0.046845560912909,-0.0223502257,0.097785356996699,0.036566747711575,2.190006425277,57.33,60,2,2.36
2020-09-09,1.85,2.28,1.85,2.13,0.25,+13.30%,148,973,33.37%,0.38917128566385,0.045436086253448,-0.0223216529,0.096943065176515,0.035660680329341,2.1300082828241,56.95,60,1.91,2.35
2020-09-08,1.98,2.03,1.8,1.88,-0.37,-16.44%,60,975,36.78%,0.33908791152551,0.040230208165595,-0.0226759518,0.090517956869363,0.030636483978341,1.8800063936888,55.32,60,1.7,2.01
2020-09-04,2.35,2.39,1.87,2.25,-0.35,-13.46%,47,974,38.19%,0.36817999966832,0.03856161156996,-0.0237769397,0.096444485066796,0.034889212963174,2.2500059914788,55.73,60,1.93,2.34
2020-09-03,3.1,3.3,2.44,2.6,-0.84,-24.42%,253,990,36.09%,0.41409227061702,0.04090817874195,-0.0236289513,0.10279847182365,0.040487530986733,2.6000057674431,57.1,60,2.51,2.87
2020-09-02,2.7,3.5,2.63,3.44,0.79,+29.81%,371,865,35.53%,0.4922920533657,0.040879761077914,-0.0244408299,0.10946757448455,0.049364283638598,3.4400090826372,59.03,60,3.3,5
2020-09-01,2.4,2.65,2.29,2.65,0.36,+15.72%,43,842,33.86%,0.43037918275715,0.042978367211462,-0.0222714023,0.10598717531041,0.043569575788815,2.6499999999995,57.66,60,2.54,2.68
2020-08-31,2.5,2.51,2.2,2.29,-0.22,-8.76%,43,838,31.99%,0.40377303687184,0.044917629232816,-0.0204464389,0.10433569446047,0.041566504239965,2.2900079202977,57.22,60,2.2,2.38
2020-08-28,2.73,2.8,2.4,2.51,0.1,+4.15%,98,815,30.90%,0.43142948305612,0.045819528515928,-0.019897242,0.10906691563564,0.046311085807371,2.5100089953002,57.88,60,2.48,2.71
2020-08-27,1.8,2.63,1.57,2.41,0.46,+23.59%,139,763,32.50%,0.40805157454192,0.043297588318826,-0.0203208678,0.10708376350406,0.043840059801781,2.4100053231839,57.18,60,2.14,2.41
2020-08-26,1.51,1.95,1.49,1.95,0.46,+30.87%,191,616,26.88%,0.39468687469142,0.051320370326728,-0.0166296022,0.10736643072173,0.043929493518857,1.9499999999982,57.49,60,1.92,2.01
2020-08-25,1.43,1.68,1.43,1.49,0.13,+9.56%,127,493,27.17%,0.32750837437852,0.048533255877086,-0.0153019093,0.098822042496186,0.036509527926309,1.4900059169798,56.09,60,1.37,1.55
2020-08-24,1.3,1.41,1.3,1.36,0.2,+17.24%,534,18,25.95%,0.31509712187847,0.049781118856146,-0.0142822557,0.0976645603972,0.035681123824838,1.3600052387198,56.01,60,1.26,1.51
2020-08-21,1.27,1.27,1.12,1.16,-0.18,-13.43%,14,4,25.98%,0.27941679570219,0.046978061387525,-0.0131182497,0.092630228868686,0.032422980618585,1.1600077599711,55.19,60,1.02,1.27
2020-08-20,1.34,1.34,1.34,1.34,0,0.00%,4,N/A,27.52%,0.29759865234253,0.045371931913666,-0.0142628604,0.09606566878274,0.034666454262289,1.3400070747747,55.26,60,1.12,1.41
"Downloaded from Barchart.com as of 01-10-2026 06:12am CST"
