Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2020-10-23,1.78,1.87,1.69,1.74,-0.17,-8.90%,1421,2510,25.43%,-0.4963314186,0.09454727241238,-0.0302395054,0.066163608847247,-0.0241404745,1.7400033802643,59.9,60,1.71,1.76
2020-10-22,2.17,2.56,1.9,1.91,-0.14,-6.83%,68,2522,26.83%,-0.5131337083,0.088322527077925,-0.0312218624,0.067063521172104,-0.0258994448,1.9700059801194,59.69,60,1.94,2
2020-10-21,2.1,2.15,1.78,2.05,0.13,+6.77%,642,2026,27.39%,-0.5132755963,0.085074469202702,-0.0313401705,0.068185664196864,-0.0268568074,2.0500067645087,59.67,60,1.99,2.16
2020-10-20,2.1,2.12,1.78,1.92,-0.23,-10.70%,476,1876,27.39%,-0.5058868441,0.083630954236443,-0.0308800021,0.069436432581244,-0.0274034389,2.040005786175,59.75,60,1.98,2.1
2020-10-19,1.76,2.25,1.73,2.15,0.43,+25.00%,906,1576,27.58%,-0.5156537723,0.081874203292348,-0.0305126464,0.070346096341666,-0.0288367022,2.1500056271168,59.62,60,2.1,2.19
2020-10-16,1.49,1.73,1.48,1.72,0.03,+1.78%,514,1185,24.98%,-0.4608068142,0.085137515096256,-0.0266159528,0.074096260551014,-0.0282880743,1.7200037078309,60.29,60,1.72,1.85
2020-10-15,1.9,1.94,1.69,1.69,0.34,+25.19%,130,1246,25.61%,-0.4423299892,0.081090198746734,-0.0268447373,0.07500743192329,-0.02806837,1.6900039371936,60.52,60,1.61,1.74
2020-10-14,1.51,1.55,1.35,1.35,-0.25,-15.63%,95,1226,26.81%,-0.4104801361,0.074719855490624,-0.0274881012,0.075449694301335,-0.027006279,1.620004264039,60.96,60,1.58,1.66
2020-10-13,1.54,1.6,1.53,1.6,0.22,+15.94%,22,1208,26.24%,-0.4093538603,0.075265485926481,-0.026547483,0.076424135342899,-0.0276480851,1.6000048543072,60.97,60,1.57,1.65
2020-10-12,1.5,1.5,1.33,1.38,-0.28,-16.87%,65,1158,25.53%,-0.3717207422,0.073711501322647,-0.024997687,0.07594604119078,-0.0258835388,1.3799999999993,61.46,60,1.34,1.42
2020-10-09,1.78,1.84,1.58,1.66,-0.21,-11.23%,240,1067,26.61%,-0.4001446373,0.069982316807714,-0.025532025,0.080121213651177,-0.0300641651,1.6600041191315,61.15,60,1.62,1.73
2020-10-08,1.83,1.91,1.83,1.87,-0.21,-10.10%,183,1071,27.56%,-0.4205784628,0.067864778799591,-0.0263456208,0.081690074286095,-0.0323706169,1.8700067955547,60.89,60,1.87,1.91
2020-10-07,2.33,2.34,1.97,2.08,-0.5,-19.38%,126,956,28.22%,-0.4418594495,0.066484751890353,-0.0267913332,0.083000379628309,-0.0347788323,2.0800042290034,60.59,60,2.08,2.16
2020-10-06,2.67,2.67,2.27,2.58,-0.29,-10.10%,15,956,30.16%,-0.5107495392,0.063265509207681,-0.0281177725,0.08329024530696,-0.0409045373,2.7850055068119,59.51,60,2.73,2.84
2020-10-05,2.87,2.87,2.87,2.87,-0.33,-10.31%,10,966,31.14%,-0.505413645,0.060563904372737,-0.0287328965,0.084304049534547,-0.0415523422,2.8700055091451,59.56,60,2.76,2.93
2020-10-02,3.2,3.2,3,3.2,0.35,+12.28%,53,934,29.52%,-0.5518465472,0.062135212059755,-0.0258763722,0.08521510761942,-0.0478769653,3.200004205495,58.83,60,3.15,3.35
2020-10-01,2.66,2.96,2.63,2.85,0.12,+4.40%,133,818,30.32%,-0.4975950528,0.059552023794221,-0.0268954139,0.088074428828587,-0.0445819046,2.8499938070958,59.68,60,2.77,2.88
2020-09-30,2.7,2.77,2.5,2.73,-0.15,-5.21%,52,772,28.78%,-0.4982245365,0.062105578836585,-0.0253047142,0.088980478972448,-0.0453721585,2.7299999999981,59.7,60,2.73,2.93
2020-09-29,2.81,2.96,2.81,2.88,-0.06,-2.04%,13,761,29.87%,-0.5100013643,0.059455764522333,-0.0259158012,0.089472622944191,-0.047438321,2.9700064692385,59.47,60,2.89,3.05
2020-09-28,2.75,2.94,2.7,2.94,-0.23,-7.26%,14,748,29.88%,-0.5029035896,0.058781547323211,-0.0257137962,0.0905221992772,-0.047774413,2.940005043714,59.58,60,2.8,3.1
2020-09-25,3.21,3.21,3.17,3.17,-0.03,-0.94%,3,745,31.41%,-0.487305245,0.054180969332269,-0.0263743735,0.093347540918276,-0.0493860596,3.0500082246415,59.8,60,2.95,3.15
2020-09-24,3.9,3.9,3.2,3.2,-0.25,-7.25%,80,703,32.46%,-0.5118887824,0.052399199613501,-0.0267999659,0.093390686479899,-0.0527496905,3.4250084487192,59.3,60,3.35,3.5
2020-09-23,2.95,3.5,2.95,3.45,0.7,+25.45%,46,684,32.42%,-0.5291565241,0.052189005552293,-0.0263346694,0.093453302766718,-0.0553341578,3.6250075660848,58.96,60,3.5,3.75
2020-09-22,3.16,3.2,2.75,2.75,-0.17,-5.82%,92,594,31.44%,-0.4435602429,0.051521281181287,-0.0258146696,0.096208659911125,-0.0479061557,2.7500076030229,60.62,60,2.7,2.82
2020-09-21,2.48,3.1,2.48,2.92,-0.37,-11.25%,439,446,33.84%,-0.4343581649,0.047145009801047,-0.0275185224,0.096992919740461,-0.048223553,2.9200062710223,60.82,60,2.75,2.93
2020-09-18,3.45,3.45,3.25,3.29,-0.06,-1.79%,18,450,31.78%,-0.4872735108,0.050520010551617,-0.0251393376,0.098920850196111,-0.0559280441,3.2899999999995,59.75,60,3.15,3.55
2020-09-17,3.58,3.7,3.25,3.35,0.2,+6.35%,24,452,34.18%,-0.4640606173,0.046113264159954,-0.026897729,0.10006696086171,-0.0548391171,3.3500048434657,60.18,60,3.25,3.45
2020-09-16,2.95,3.2,2.95,3.15,0.26,+9.00%,159,299,33.06%,-0.4528650735,0.046968753638269,-0.0258605484,0.100968220258,-0.0543414904,3.1499999999985,60.43,60,3.15,3.35
2020-09-15,3.5,3.5,2.76,2.89,-0.79,-21.47%,261,187,32.47%,-0.4289011513,0.046642034986928,-0.0251761559,0.10168075370492,-0.0524843069,2.8900051106721,60.94,60,2.87,3.15
2020-09-14,2.75,4.4,2.75,3.68,-0.37,-9.14%,273,154,33.25%,-0.4978211989,0.04708346071663,-0.0253786123,0.10156202352201,-0.0610867721,3.6799999999955,59.46,60,3.65,3.75
2020-09-11,3.35,4.05,3.35,4.05,-2.4,-37.21%,173,20,34.10%,-0.6068328889,0.045145604378067,-0.0235777011,0.095894650568409,-0.0763051698,5.200008848545,57,60,4.35,6.05
2020-09-10,6.45,6.45,6.45,6.45,0,0.00%,0,20,39.91%,-0.56844788,0.038924828200565,-0.0281128718,0.099295567057586,-0.074282554,5.6000089127974,57.33,60,5.3,5.9
2020-09-09,6.45,6.45,6.45,6.45,0,0.00%,0,20,36.38%,-0.5964350587,0.042046274553003,-0.0249390681,0.097847037294769,-0.0778492556,5.5000051995235,56.95,60,5.05,5.95
2020-09-08,6.85,6.85,6.45,6.45,0.88,+15.80%,8,16,35.26%,-0.6694108197,0.041500071812457,-0.021868842,0.089538464587722,-0.0869602153,6.4500055972527,55.32,60,6.25,7
2020-09-04,5.57,5.57,5.57,5.57,0,0.00%,0,16,38.71%,-0.628650279,0.038107380266717,-0.02453595,0.096642795519317,-0.0878285202,6.600007202679,55.73,60,6.3,6.9
2020-09-03,5.57,5.57,5.57,5.57,0.99,+21.62%,2,16,38.72%,-0.5750324713,0.038309436342426,-0.0258571486,0.10333269690427,-0.082557364,5.8000059056042,57.1,60,5.6,6
2020-09-02,4.87,4.87,4.58,4.58,-0.52,-10.20%,18,1,36.82%,-0.5046231701,0.039424943330059,-0.025693745,0.10946515592042,-0.0743813252,4.5800083963223,59.03,60,2.34,4.9
2020-09-01,5.1,5.1,5.1,5.1,-0.3,-5.56%,1,1,34.61%,-0.566264092,0.042071561993202,-0.0231701737,0.10609776085345,-0.0827371979,5.1000055516906,57.66,60,5.05,5.3
2020-08-31,5.4,5.4,5.4,5.4,0,0.00%,0,1,31.73%,-0.5969725993,0.0452193459872,-0.0206541721,0.10422695269761,-0.0870621246,5.0750039577334,57.22,60,4.75,5.4
2020-08-28,5.4,5.4,5.4,5.4,0,0.00%,0,1,33.30%,-0.5587749315,0.042638313440891,-0.0219123249,0.10945746204821,-0.0857601349,4.9249999998319,57.88,60,4.25,5.6
2020-08-27,5.4,5.4,5.4,5.4,0,0.00%,1,N/A,33.79%,-0.5856125934,0.041764316135654,-0.0215727162,0.10741656912592,-0.0905501167,5.3999999999987,57.18,60,5.25,5.5
"Downloaded from Barchart.com as of 01-10-2026 06:13am CST"
