Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2024-09-06,37.12,47.5,37.12,47.5,12.15,+34.37%,17,2969,61.21%,-0.6895369496,0.0063885553733994,-0.1221305794,0.32378927926843,-0.2567968004,47.500022104126,210.73,250,46.3,48.85
2024-09-05,37.85,37.85,32.93,35.35,-5.45,-13.36%,189,3022,59.89%,-0.5631758273,0.0065734654299604,-0.1494583259,0.39870245142845,-0.2466389763,34.950026989861,230.17,250,34.85,35.05
2024-09-04,41.7,41.95,39.4,40.8,-2.8,-6.42%,80,2963,57.87%,-0.6420636189,0.0067545196498637,-0.1261340937,0.36197252339709,-0.2588079336,40.800034756514,219.41,250,39.35,41.65
2024-09-03,42.53,44.54,42,43.6,0.43,+1.00%,7,2962,56.32%,-0.7092348365,0.006635975524896,-0.1041975594,0.31972377350618,-0.2583193887,46.324999999988,210.6,250,46.15,46.5
2024-08-30,45.92,45.92,43.17,43.17,-3.75,-7.99%,6,2961,53.65%,-0.6905032105,0.0068636374025928,-0.1004141199,0.34361344601172,-0.2715407969,43.375022488076,214.11,250,43.25,43.5
2024-08-29,44.8,46.92,44.8,46.92,-5.46,-10.42%,36,2961,54.60%,-0.7373811392,0.0064640003158162,-0.088394899,0.30757698527874,-0.2746156729,49.37501750699,206.28,250,49.2,49.55
2024-08-28,47.9,52.38,47.9,52.38,5.35,+11.38%,6,2959,62.52%,-0.6979142312,0.0059774018867705,-0.1112118397,0.3312334399193,-0.2857245528,52.380023876437,205.75,250,47.85,52.65
2024-08-27,47.5,47.88,47.03,47.03,1.93,+4.28%,13,2958,55.60%,-0.7094395326,0.0064765077548307,-0.0961913187,0.33179448198892,-0.2775335622,47.750027474827,209.21,250,47.6,47.9
2024-08-26,42.4,45.46,42.4,45.1,3.9,+9.47%,7,2956,55.68%,-0.6791227673,0.0065696792460376,-0.1030421743,0.35670326103792,-0.2876414075,45.099999999997,213.21,250,44.9,45.15
2024-08-23,43.7,43.8,41.2,41.2,-2.7,-6.15%,14,2945,55.23%,-0.6281725565,0.006625686399249,-0.1112306084,0.39706068544528,-0.2932980211,40.600025878922,220.32,250,40.45,40.75
2024-08-22,39.85,44.2,39.3,43.9,4.15,+10.44%,22,2931,59.46%,-0.6707537601,0.0061365300006816,-0.1078664967,0.36519534157391,-0.3053408501,48.59999999999,210.66,250,46.25,50.95
2024-08-21,40.24,41.7,39.3,39.75,-1.45,-3.52%,214,2722,55.94%,-0.6028584451,0.0064947486049526,-0.116000344,0.41539650822302,-0.2970418814,39.299999999997,223.27,250,39.2,39.4
2024-08-20,37.15,41.2,37.15,41.2,0.8,+1.98%,9,2715,56.16%,-0.6147523257,0.0064451880988621,-0.1130761339,0.41026329100109,-0.3041335435,40.825022146897,221.1,250,40.7,40.95
2024-08-19,41.55,41.65,40.4,40.4,-4.38,-9.78%,22,2696,57.22%,-0.598871345,0.00630653350964,-0.1174743371,0.42051704020511,-0.3062884682,40.40000038435,222.72,250,38.65,41
2024-08-16,43.5,44.86,43.5,44.78,-9.87,-18.06%,48,2736,56.96%,-0.6383660599,0.0062376717656497,-0.1068897773,0.40171352167881,-0.3223182842,44.779999999988,216.12,250,43.3,45.95
2024-08-14,53.45,54.65,52.55,54.65,0,0.00%,26,2725,55.74%,-0.7355193936,0.0059731402702262,-0.0799239493,0.32872680232484,-0.3248799102,54.650024581061,201.38,250,52.75,55.05
2024-08-12,54.65,54.65,54.65,54.65,0,0.00%,0,2727,53.31%,-0.7765857728,0.0058157659432093,-0.0660446882,0.29284187088606,-0.2996578239,56.899999999992,197.49,250,56.7,57.1
2024-08-09,58.05,58.06,58.05,58.06,1.81,+3.22%,15,2712,53.14%,-0.7540841683,0.0059692818510371,-0.0695448298,0.31961292177015,-0.3250528503,55.125016786426,200,250,54.95,55.3
2024-08-08,61.75,61.75,55.75,56.25,-5.26,-8.55%,15,2706,53.70%,-0.7598584209,0.017425675990766,-0.0688543914,0.31308558357427,-0.3107450222,56.250017734842,198.84,250,54.2,56.8
2024-08-07,56.5,61.75,56.5,61.51,4.76,+8.39%,43,2703,57.56%,-0.7767107486,0.0054010114894377,-0.0677601171,0.29171070284642,-0.3159559777,62.925016562521,191.76,250,61.8,64.05
2024-08-06,56.75,56.75,56.75,56.75,-1.47,-2.52%,2,2703,57.37%,-0.7180417832,0.0057634698565671,-0.0815694437,0.35256534564881,-0.3543821496,56.400017911028,200.64,250,56.15,56.65
2024-08-05,70.1,71.28,56.64,58.22,5.72,+10.90%,8,2704,58.95%,-0.7199277879,0.0056385946175173,-0.0830621695,0.34834769665598,-0.3551151762,58.220022646534,198.88,250,57.3,60.65
2024-08-02,46.65,53.07,46.65,52.5,7.95,+17.85%,73,2707,57.93%,-0.6692966618,0.0058078050506123,-0.0919848579,0.39753848386817,-0.3601464681,51.950036928184,207.67,250,51.6,52.3
2024-08-01,38.4,44.75,38.4,44.55,8.65,+24.09%,21,2699,54.26%,-0.6274268596,0.0061519992481978,-0.0940705435,0.43683770689197,-0.364810928,44.550040804125,216.86,250,44.3,45.15
2024-07-31,35.85,36.7,35.3,35.9,-6.2,-14.73%,30,2696,53.57%,-0.5334562594,0.0060476876670832,-0.1071519446,0.4949264620401,-0.3508678586,35.500009091752,232.07,250,35.35,35.65
2024-07-30,38.65,42.8,38.62,42.1,5,+13.48%,16,2695,54.12%,-0.5898293678,0.0061001683152553,-0.0993061456,0.46538269496676,-0.3635417042,41.175023970161,222.62,250,41,41.35
2024-07-29,38,38.69,35.33,37.1,-4.65,-11.14%,119,2639,54.35%,-0.5296008986,0.0059074209298809,-0.1080383182,0.5000079050218,-0.3569384909,36.100014014753,232.1,250,36,36.2
2024-07-26,44,45.03,41.41,41.75,-0.6,-1.42%,11,2641,52.74%,-0.6087947468,0.0061630709521837,-0.0911810773,0.46188838435515,-0.3792738811,42.600042005498,219.8,250,42.1,43.1
2024-07-25,41.1,42.68,40,42.35,-2.,-4.51%,1028,3007,53.93%,-0.5995899145,0.0060188506792882,-0.0940994076,0.46828860501815,-0.3847481363,42.975034074172,220.25,250,42.8,43.15
2024-07-24,41.15,45.75,40.77,44.35,12.85,+40.79%,312,3031,54.87%,-0.6207076979,0.0059239606668469,-0.0913657562,0.45386855885708,-0.3918721724,46.100039734746,215.99,250,45.3,46.9
2024-07-23,29.4,32.12,29.2,31.5,2.2,+7.51%,188,2916,57.98%,-0.4397992187,0.0050086554494416,-0.1210863593,0.54150327092861,-0.3490461704,31.774999999999,246.38,250,31.65,31.9
2024-07-22,32.77,32.77,29.15,29.3,-5.61,-16.07%,113,2854,58.24%,-0.413932832,0.0047999458181663,-0.1228836949,0.5485198713778,-0.3393215375,29.849952970464,251.51,250,29.75,29.95
2024-07-19,32.3,36.05,32.3,34.91,3.8,+12.21%,145,2848,57.79%,-0.4752261462,0.0051491702281565,-0.1148519051,0.53947056033414,-0.3746627641,35.424999999955,239.2,250,35.2,35.65
2024-07-18,30.71,32,28.57,31.11,-0.36,-1.14%,212,2763,57.92%,-0.4239549752,0.0048172892213861,-0.1189759096,0.55576348061567,-0.3567163113,31.11,249.23,250,31.1,31.4
2024-07-17,30,33,28.94,31.47,2.7,+9.38%,363,2720,58.25%,-0.4267941879,0.004790802067346,-0.1188707897,0.55722429435253,-0.362027406,31.724999999999,248.5,250,31.55,31.9
2024-07-16,30.65,33.35,28.7,28.77,-2.58,-8.23%,93,2689,58.63%,-0.3887950062,0.0044821377862682,-0.1213485701,0.56464474265471,-0.3441266572,28.769999999997,256.56,250,28.7,28.95
2024-07-15,30,31.35,26.7,31.35,-1.13,-3.48%,613,2548,59.51%,-0.4057608684,0.0045188903622488,-0.1217881116,0.56477928436937,-0.3587547178,30.949961294386,252.64,250,30.8,31.1
2024-07-12,36.2,36.2,31.41,32.48,-3.52,-9.78%,333,2295,58.62%,-0.4258249335,0.0046689035849046,-0.1166243824,0.56783827591538,-0.3783957652,32.624999999999,248.23,250,32.55,32.7
2024-07-11,26.58,36,25.06,36,8.9,+32.84%,1319,1631,58.75%,-0.4601326958,0.0048491292943282,-0.1134249445,0.55995906048773,-0.3950239466,35.999999999996,241.03,250,35.8,36.15
2024-07-10,27.15,28.5,25.75,27.1,-0.15,-0.55%,87,1620,58.84%,-0.3586347582,0.0041363425039086,-0.1191726883,0.57884488333497,-0.3468780733,27.099999999999,263.26,250,27,27.25
2024-07-09,31.27,31.27,26.23,27.25,-3.4,-11.09%,1037,656,58.11%,-0.362234032,0.0041854997000155,-0.1163954515,0.58333338335305,-0.3543484154,27.25003287042,262.33,250,27,27.3
2024-07-08,32.54,32.54,28.66,30.65,-0.7,-2.23%,63,628,57.35%,-0.4039102262,0.0045536589596025,-0.1131563181,0.58068710741677,-0.376217533,30.399999999999,252.94,250,30.3,30.5
2024-07-05,32.2,33.45,30.72,31.35,-2.15,-6.42%,469,217,56.35%,-0.4102659011,0.0046275180818469,-0.1090675785,0.58637563345874,-0.3884516005,30.725,251.52,250,30.55,30.9
2024-07-03,36.86,36.86,33.13,33.5,-7.25,-17.79%,10,211,56.47%,-0.4341642704,0.0047438363231718,-0.10681141,0.58510487252679,-0.40355,33.174999999999,246.39,250,33,33.35
2024-07-02,45.5,45.58,40.24,40.75,-8.45,-17.17%,95,164,54.18%,-0.5160794315,0.0053472848926991,-0.0941222892,0.55704884017899,-0.4348094619,39.125025960764,231.26,250,39,39.25
2024-07-01,50.48,51.2,49.2,49.2,-9.09,-15.59%,21,152,52.99%,-0.6430672427,0.0056800949006701,-0.0735610298,0.47199630848866,-0.4565845041,50.974999999737,209.86,250,50.45,51.5
2024-06-28,56.21,58.29,56.21,58.29,0,0.00%,2,152,50.51%,-0.7292961051,0.0056113217632278,-0.0544772919,0.39481927085172,-0.4370189053,58.290025272463,197.88,250,57.35,60.65
2024-06-27,58.29,58.29,58.29,58.29,0,0.00%,0,152,52.38%,-0.7197790407,0.0054841296657865,-0.0579830947,0.40187659392867,-0.4386495328,59.425031127946,197.42,250,57.55,61.3
2024-06-26,58.29,58.29,58.29,58.29,0,0.00%,0,152,51.21%,-0.7316234432,0.0055156611079781,-0.0541240966,0.39260197361993,-0.4408688855,59.77499999998,196.37,250,57.8,61.75
2024-06-25,66.74,66.74,66.71,66.71,-0.18,-0.27%,3,149,49.60%,-0.7985150383,0.0051147094924137,-0.0396999214,0.31597398368784,-0.4006177943,66.125022541751,187.35,250,65.6,66.65
2024-06-24,69.05,69.05,66.89,66.89,0,0.00%,2,151,50.35%,-0.8200490478,0.004819192735319,-0.0357839513,0.28640019728372,-0.3811719999,70.250022341141,182.58,250,69.75,70.75
2024-06-21,66.89,66.89,66.89,66.89,0,0.00%,0,151,51.59%,-0.8045968604,0.0048762251175906,-0.0389187368,0.30656785689054,-0.4035972349,70.375029180525,183.01,250,69.8,70.95
2024-06-20,66.89,66.89,66.89,66.89,0,0.00%,0,151,49.33%,-0.8269518226,0.0047809479796968,-0.0326375248,0.28201761648992,-0.3923653292,70.925011003778,181.57,250,70.05,71.8
2024-06-18,69.48,69.48,69.19,69.19,0,0.00%,4,148,52.13%,-0.7839070646,0.0050174894152691,-0.0422662249,0.33494462915556,-0.4406368689,69.190021597998,184.86,250,67.05,70.7
2024-06-17,69.19,69.19,69.19,69.19,0,0.00%,0,148,51.17%,-0.7725503112,0.0051753885963365,-0.043250193,0.35281212975367,-0.4609485911,66.899999999909,187.44,250,65.55,68.25
2024-06-14,69.19,69.19,69.19,69.19,0,0.00%,0,148,52.37%,-0.8184180798,0.0046247869451723,-0.0350383142,0.29044630045435,-0.4074685178,74.925014654121,178.01,250,73.85,76
2024-06-13,66,66,66,66,-11.53,-14.87%,1,147,53.53%,-0.7817213014,0.0048960314511513,-0.0424630036,0.33801872963881,-0.4552173534,71.750019203812,182.47,250,69.8,73.7
2024-06-12,78.54,78.54,77.53,77.53,0,0.00%,3,148,54.22%,-0.8081330437,0.0045952549074719,-0.0378971526,0.30118534469054,-0.415059726,76.125028920857,177.29,250,75.1,77.15
2024-06-11,77.53,77.53,77.53,77.53,0,0.00%,0,148,55.93%,-0.8270398702,0.0043460417439283,-0.0342570142,0.2729353136096,-0.41469762,82.075018520247,170.66,250,80.85,83.3
2024-06-10,77.53,77.53,77.53,77.53,0,0.00%,0,148,51.74%,-0.8427226411,0.0043308317933204,-0.0290557645,0.25973558168763,-0.3907940792,78.375020309286,173.79,250,77.85,78.9
2024-06-07,77.53,77.53,77.53,77.53,0,0.00%,0,148,51.45%,-0.8193863329,0.0046160113195744,-0.0327832747,0.29524613632079,-0.4264314503,75.325025717723,177.48,250,74.95,75.7
2024-06-06,76.18,76.18,74.65,74.65,0,0.00%,2,146,50.33%,-0.8232789741,0.0046399054024358,-0.0311078964,0.29306895182345,-0.4295152893,74.650009469076,177.94,250,74.55,75.35
2024-06-05,74.65,74.65,74.65,74.65,0,0.00%,0,146,51.34%,-0.8349971201,0.0043948136166995,-0.0296314445,0.27379372566517,-0.403537445,77.400009892976,175,250,77,77.8
2024-06-04,74.65,74.65,74.65,74.65,0,0.00%,0,146,51.62%,-0.8333188256,0.0043885013228234,-0.0299562938,0.27599707006644,-0.4059481742,77.700013973175,174.77,250,77.1,78.3
2024-06-03,74.65,74.65,74.65,74.65,0,0.00%,0,146,50.93%,-0.8241195201,0.0045722443309026,-0.0308118243,0.29218751206286,-0.4373114038,76.300014156906,176.29,250,75.8,76.8
2024-05-31,74.65,74.65,74.65,74.65,0,0.00%,0,146,51.08%,-0.8120290587,0.0046450318030076,-0.0328649733,0.31001731200819,-0.4448775186,74.975024114065,178.08,250,74.25,75.7
2024-05-30,74.65,74.65,74.65,74.65,0,0.00%,0,146,51.05%,-0.8079178748,0.0046716162899978,-0.0335055102,0.31620339533371,-0.44733532,74.425029554388,178.79,250,74,74.85
2024-05-29,74.65,74.65,74.65,74.65,0,0.00%,0,146,50.73%,-0.8210259684,0.0045765779599932,-0.0304112682,0.2996410306672,-0.4506647312,76.475013867047,176.19,250,76.05,76.9
2024-05-28,77.51,77.51,77.51,77.51,3.66,+4.96%,1,147,50.49%,-0.8190045137,0.0046007728071034,-0.0305181066,0.30354710829955,-0.4533463746,75.975015511279,176.75,250,75.45,76.5
2024-05-24,73.75,73.85,73.75,73.85,-1.55,-2.06%,3,146,49.78%,-0.8082259717,0.004703592805197,-0.0315628411,0.32238059094946,-0.4637166942,73.850030667364,179.24,250,73.5,74.45
2024-05-23,75.4,75.4,75.4,75.4,3.2,+4.43%,1,146,50.96%,-0.8307137131,0.0043676409703005,-0.0282260622,0.2870965008915,-0.4359879898,78.750018490833,173.74,250,78.05,79.45
2024-05-22,72.2,72.2,72.2,72.2,0,0.00%,1,146,50.10%,-0.8002070943,0.0047286197087317,-0.0329856717,0.3336624684507,-0.4683995431,73.325032999528,180.11,250,72.85,73.8
2024-05-21,72.2,72.2,72.2,72.2,0,0.00%,0,146,49.16%,-0.7697309928,0.00501626704278,-0.0373021017,0.37875007090908,-0.4967608611,67.925034382546,186.6,250,67.2,68.65
2024-05-20,72.2,72.2,72.2,72.2,0,0.00%,0,146,48.87%,-0.8398947784,0.0043274400486176,-0.02537042,0.27914242886298,-0.4222739495,77.224999999995,174.95,250,76.65,77.8
2024-05-17,74.6,75.11,74.6,75.11,0,0.00%,4,145,48.47%,-0.8246072071,0.0045248140141495,-0.0272648695,0.30482582923449,-0.4517789967,75.109999999998,177.46,250,74.7,75.85
2024-05-16,75.11,75.11,75.11,75.11,0,0.00%,0,145,50.63%,-0.8170542274,0.14910386676664,-0.029204092,0.31406500316097,-0.4594935507,77.950029115948,174.84,250,76.9,79
2024-05-15,75.11,75.11,75.11,75.11,0,0.00%,0,145,48.44%,-0.8453576959,0.0042289322742356,-0.0237943719,0.27354693781869,-0.4183300137,78.05001564798,173.99,250,77.55,78.55
2024-05-14,75.11,75.11,75.11,75.11,0,0.00%,0,145,51.01%,-0.7990873792,0.0046260857113663,-0.0323309379,0.33742772321776,-0.4895151286,75.950026517861,177.55,250,74.75,77.15
2024-05-13,75.11,75.11,75.11,75.11,0,0.00%,0,145,48.04%,-0.8571748886,0.0040862702923035,-0.0213313542,0.25682362211442,-0.4093310638,79.775021010561,171.89,250,79.3,80.25
2024-05-10,75.11,75.11,75.11,75.11,0,0.00%,0,145,50.10%,-0.8559094784,0.0039833212555407,-0.0220077137,0.25533586720059,-0.4166553016,83.299999999985,168.47,250,82.15,84.45
2024-05-09,79.45,79.45,79.45,79.45,1.29,+1.65%,1,144,46.70%,-0.8635769325,0.0040438617508582,-0.0192747148,0.25114673400278,-0.4097866691,79.449999999981,171.97,250,79.35,81.6
2024-05-08,78.16,78.16,78.16,78.16,4.64,+6.31%,1,143,50.24%,-0.817897429,0.0044226633153915,-0.0280719064,0.31449800614285,-0.473456734,78.160009920498,174.72,250,77.35,78.25
2024-05-07,73.52,73.52,73.52,73.52,0,0.00%,1,143,49.94%,-0.7986798723,0.0046476951187858,-0.0306418128,0.34476790423752,-0.5084520535,75.600029640402,177.81,250,74.9,76.3
2024-05-06,73.52,73.52,73.52,73.52,0,0.00%,0,143,50.16%,-0.7573559958,0.0049092589941338,-0.0371641258,0.40307035571243,-0.5495856579,70.300038298121,184.76,250,69.8,70.8
