Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2016-11-04,0.38,0.42,0.38,0.42,0.02,+5.00%,0,5230,33.11%,-0.1129302235,0.028068265055871,-0.0467570813,0.039494932382251,-0.0047066459,0.3850025372109,105.25,97.5,0.37,0.4
2016-11-03,0.34,0.41,0.26,0.4,0.08,+25.00%,0,5225,33.13%,-0.1128941217,0.027026024046405,-0.0453028967,0.04098036991341,-0.0050604295,0.40000274088037,105.53,97.5,0.37,0.43
2016-11-02,0.32,0.43,0.32,0.32,0.03,+10.34%,0,5221,30.79%,-0.1008788605,0.025924751939635,-0.0376379645,0.039068059361642,-0.0048187805,0.33500213462043,105.65,97.5,0.32,0.35
2016-11-01,0.3,0.31,0.25,0.29,-0.06,-17.14%,0,5248,27.57%,-0.0875996916,0.025345925614651,-0.0294238281,0.036240090655118,-0.0044258843,0.2600020762844,105.51,97.5,0.25,0.27
2016-10-31,0.38,0.38,0.35,0.35,-0.22,-38.60%,0,5279,25.69%,-0.1298225628,0.035671809882811,-0.0348704061,0.048723390881895,-0.0068415642,0.39500456771208,103.82,97.5,0.38,0.41
2016-10-28,0.81,0.81,0.4,0.57,-0.63,-52.50%,0,5346,19.63%,-0.213060534,0.061044347661605,-0.0330490685,0.070486945036385,-0.0127350139,0.59000357391466,101.12,97.5,0.55,0.63
2016-10-27,1.03,1.21,1.03,1.2,-0.08,-6.25%,0,5760,28.41%,-0.270389983,0.046737080573084,-0.0533470072,0.082444317024704,-0.0172758973,1.215007043319,101.51,97.5,1.2,1.23
2016-10-26,1.49,1.53,1.1,1.28,0.01,+0.79%,0,5726,23.08%,-0.3016924548,0.059976229084868,-0.0441687868,0.08776025559155,-0.0197962475,1.1500079748292,100.32,97.5,1.13,1.17
2016-10-25,1.15,1.27,0.99,1.27,-0.06,-4.51%,0,5721,25.31%,-0.2959132196,0.052833808278454,-0.0471974075,0.089243835797764,-0.0204350138,1.2650014594514,100.75,97.5,1.24,1.29
2016-10-24,1.19,1.49,1.13,1.33,0.08,+6.40%,0,5709,27.87%,-0.2760931467,0.045123296132202,-0.0496478275,0.08884060174077,-0.0201027516,1.3100049414641,101.56,97.5,1.28,1.34
2016-10-21,1.45,1.46,1.16,1.25,0.06,+5.04%,0,5736,24.05%,-0.2843844824,0.050367945556146,-0.0409016224,0.094904717040935,-0.0229944386,1.2350054505252,101.06,97.5,1.21,1.26
2016-10-20,1.37,1.49,1.19,1.19,0.03,+2.59%,0,5610,25.26%,-0.2682790976,0.045538369218184,-0.0412395015,0.09440040710435,-0.022642156,1.2300072549693,101.64,97.5,1.21,1.25
2016-10-19,1.03,1.16,0.84,1.16,-0.11,-8.66%,0,5332,26.42%,-0.2447487946,0.04047562503874,-0.0408548904,0.092278279988168,-0.0215748579,1.1700058379599,102.47,97.5,1.15,1.19
2016-10-18,1.35,1.51,1.25,1.27,-0.22,-14.77%,0,5173,25.97%,-0.2644779357,0.04238963952114,-0.0409552684,0.097231708458617,-0.0240051274,1.2900056332763,101.99,97.5,1.28,1.3
2016-10-17,1.74,1.74,1.49,1.49,-0.19,-11.31%,0,5151,24.53%,-0.3050496003,0.047768433749394,-0.0404078909,0.10466379330828,-0.0282973924,1.4850085193813,100.94,97.5,1.46,1.51
2016-10-14,1.6,1.86,1.48,1.68,-0.25,-12.95%,0,5065,26.78%,-0.301291915,0.041389557590364,-0.0421299942,0.10943498683086,-0.0309343483,1.6850056883421,101.48,97.5,1.64,1.73
2016-10-13,1.93,2.29,1.76,1.93,0.43,+28.67%,0,5072,28.04%,-0.3098205025,0.039454923729686,-0.0440377498,0.11237796703795,-0.0328524031,1.8650107801949,101.49,97.5,1.85,1.88
2016-10-12,1.34,1.68,1.34,1.5,0.18,+13.64%,0,5053,27.07%,-0.2587291824,0.036533146107442,-0.0389271102,0.10580214139151,-0.0284107698,1.4450078450604,102.74,97.5,1.43,1.46
2016-10-11,1.06,1.35,1.06,1.32,0.36,+37.50%,0,5036,27.31%,-0.2268182009,0.032939309981105,-0.0364308189,0.10085782292097,-0.0258131357,1.2550100191907,103.78,97.5,1.24,1.27
2016-10-10,1.05,1.07,0.96,0.96,-0.5,-34.25%,0,4994,23.11%,-0.2155786673,0.037527774375705,-0.0294319606,0.098703466521362,-0.0248369874,0.9950063376531,103.21,97.5,0.97,1.02
2016-10-07,1.33,1.54,1.27,1.46,-0.05,-3.31%,0,4908,25.24%,-0.2665606405,0.037429582956878,-0.0345384177,0.11418472037095,-0.0331540736,1.4900091781512,102.5,97.5,1.48,1.5
2016-10-06,1.6,1.84,1.47,1.51,0.06,+4.14%,0,4793,24.82%,-0.272559572,0.038096937509649,-0.0339007893,0.11662470351553,-0.0346512799,1.5250065054574,102.32,97.5,1.52,1.53
2016-10-05,1.65,1.65,1.45,1.45,-0.42,-22.46%,0,4736,24.31%,-0.2838030287,0.039345851185632,-0.033381663,0.11993093458066,-0.0368093962,1.5899999999987,101.99,97.5,1.57,1.61
2016-10-04,1.58,2.03,1.53,1.87,0.3,+19.11%,0,4326,27.94%,-0.2821386942,0.033517835843396,-0.0380424036,0.12179751375772,-0.0380200366,1.8600100244288,102.71,97.5,1.85,1.87
2016-10-03,1.52,1.64,1.52,1.57,0.3,+23.62%,0,4302,23.96%,-0.2637398993,0.037443279807916,-0.0312108133,0.11890925152327,-0.0359260365,1.460010010939,102.55,97.5,1.44,1.48
2016-09-30,1.88,1.88,1.27,1.27,-0.73,-36.50%,0,4222,21.58%,-0.2798651481,0.041786369091314,-0.0279329645,0.12551071189268,-0.0402117756,1.4550070378853,101.83,97.5,1.44,1.47
2016-09-29,1.49,2.31,1.49,2,0.32,+19.05%,0,3953,26.04%,-0.3048359136,0.035616435111963,-0.0347962162,0.13214165344939,-0.0453537643,2.0149885734666,102,97.5,2,2.03
2016-09-28,2.45,2.87,1.68,1.68,-1.14,-40.43%,0,2859,17.55%,-0.3682458133,0.057733124698422,-0.024565338,0.14015434223805,-0.0536028517,1.7150089575722,99.52,97.5,1.7,1.73
2016-09-27,2.87,3.05,2.6,2.82,-0.11,-3.75%,0,2802,20.83%,-0.4489349806,0.051205999786097,-0.0298880688,0.14659952240059,-0.0667357461,2.7400129325657,98.24,97.5,2.73,2.75
2016-09-26,2.58,2.93,2.39,2.93,0.38,+14.90%,0,2684,25.19%,-0.4004565075,0.040453808466433,-0.0353040508,0.1464105953782,-0.0620411002,2.8850088706569,99.49,97.5,2.85,2.92
2016-09-23,2.5,2.87,2.11,2.55,0.5,+24.39%,0,2572,22.35%,-0.4014909403,0.044435048730279,-0.0305540298,0.15036526457201,-0.0652194565,2.6250079990744,99.34,97.5,2.6,2.65
2016-09-22,2.02,2.27,2.02,2.05,-0.5,-19.61%,0,2207,22.35%,-0.3513341881,0.041760120364772,-0.0293403331,0.14724374397389,-0.0586024309,2.2100110361103,100.52,97.5,2.18,2.24
2016-09-21,3.1,3.1,2.55,2.55,-0.82,-24.33%,0,2021,18.45%,-0.4422132225,0.054548842233258,-0.0251631054,0.15462887401633,-0.0730826859,2.5000101282779,98.35,97.5,2.48,2.52
2016-09-20,3.2,3.4,3.2,3.37,0.12,+3.69%,0,1940,24.19%,-0.4550634136,0.041483430501831,-0.0325722094,0.15631738321932,-0.0778697087,3.5000121436689,98.17,97.5,3.45,3.55
2016-09-19,3.4,3.4,3.1,3.25,-0.2,-5.80%,0,1877,23.49%,-0.4482708754,0.042211469278444,-0.0313713165,0.1575656434766,-0.0779646539,3.3500083780024,98.33,97.5,3.3,3.4
2016-09-16,3.25,3.8,3.25,3.45,0.55,+18.97%,0,1853,24.50%,-0.4486941279,0.03950297679825,-0.0318304998,0.16147202716696,-0.0823661975,3.600008147779,98.33,97.5,3.5,3.7
2016-09-15,3.35,3.35,2.59,2.9,-0.72,-19.89%,0,1933,20.39%,-0.4383908502,0.04684241982879,-0.0263373423,0.16242955518884,-0.0807829386,2.8900140025334,98.5,97.5,2.86,2.92
2016-09-14,3.5,3.7,2.9,3.62,0.52,+16.77%,0,1432,25.91%,-0.4204905378,0.036051882107242,-0.0329594793,0.16340029286214,-0.0805448439,3.5500085268052,99.12,97.5,3.5,3.6
2016-09-13,2.49,3.1,2.46,3.1,1.22,+64.89%,0,1338,28.89%,-0.3457665311,0.029511269170104,-0.03516713,0.15927554755794,-0.0691592601,3.0999999999979,101.65,97.5,3.05,3.15
2016-09-12,2.43,2.48,1.86,1.88,-0.46,-19.66%,0,1192,20.32%,-0.3209630823,0.04062218515725,-0.0238253888,0.15514442408769,-0.0631662509,1.9300049870567,101.2,97.5,1.9,1.96
2016-09-09,1.74,2.35,1.74,2.34,0.93,+65.96%,0,1114,27.16%,-0.2928602057,0.027958831888074,-0.0304335891,0.15553963357542,-0.06267803,2.4150144425258,103.35,97.5,2.38,2.45
2016-09-08,1.84,1.84,1.41,1.41,-0.5,-26.18%,0,1115,20.41%,-0.2483118102,0.034029429837053,-0.021134618,0.14423476121928,-0.048465,1.4400132911571,103.34,97.5,1.42,1.46
2016-09-07,1.82,1.91,1.82,1.91,-0.11,-5.45%,0,1105,21.20%,-0.2766169831,0.034572582586293,-0.0229221723,0.15261787309347,-0.056758,1.7350039936071,102.75,97.5,1.71,1.76
2016-09-06,2.34,2.34,1.91,2.02,-0.42,-17.21%,0,1080,19.22%,-0.3210183974,0.041142149401737,-0.0218458906,0.16196069819814,-0.061128,1.9049999999977,101.21,97.5,1.87,1.94
2016-09-02,2.48,2.48,2.39,2.44,-0.56,-18.67%,0,985,21.26%,-0.3492692851,0.037548435036981,-0.0242275648,0.17136525772904,-0.076291,2.4450147149822,100.89,97.5,2.42,2.47
2016-09-01,2.98,3,2.98,3,0.23,+8.30%,0,985,22.18%,-0.3740386243,0.036803379576128,-0.0255764855,0.17560274821206,-0.083716,2.8250110506063,100.35,97.5,2.8,2.85
2016-08-31,2.89,2.93,2.77,2.77,0.48,+20.96%,0,493,22.81%,-0.3470790867,0.034358483699851,-0.0256488516,0.17370558426308,-0.081702,2.6550103910506,101.2,97.5,2.63,2.68
2016-08-30,2.11,2.29,2.11,2.29,-0.17,-6.91%,0,491,22.50%,-0.3092652098,0.032687180891225,-0.0242241036,0.16866155561985,-0.074084,2.2649999998431,102.3,97.5,2.25,2.28
2016-08-29,2.46,2.46,2.46,2.46,-0.1,-3.91%,0,490,19.73%,-0.3304919944,0.038478693318064,-0.0215756352,0.17267735921634,-0.072412,2.1549999999975,101.24,97.5,2.13,2.18
2016-08-26,2.57,2.57,2.56,2.56,0.19,+8.02%,0,366,23.12%,-0.3223673982,0.031651587123561,-0.0246910378,0.17556821396727,-0.082215,2.5300095041759,102.11,97.5,2.51,2.55
2016-08-25,2.37,2.37,2.37,2.37,0.08,+3.49%,0,344,22.11%,-0.3115960272,0.032375253033453,-0.0231932748,0.17439512012477,-0.078548,2.3200106303139,102.29,97.5,2.3,2.34
2016-08-24,2.38,2.38,2.29,2.29,-0.17,-6.91%,0,338,20.22%,-0.3314688409,0.036429385763891,-0.0215160725,0.17840943604088,-0.077872,2.2950097947198,101.4,97.5,2.27,2.32
2016-08-23,2.38,2.47,2.38,2.46,-0.01,-0.40%,0,314,22.23%,-0.32234001,0.032371707084263,-0.0233358975,0.17852444093871,-0.082922,2.4700106931905,102.03,97.5,2.45,2.49
2016-08-22,2.45,2.53,2.42,2.47,0,0.00%,0,N/A,21.23%,-0.3266678973,0.033976532367206,-0.0222544113,0.18003389288501,-0.082073,2.4050136936251,101.75,97.5,2.37,2.44
"Downloaded from Barchart.com as of 01-10-2026 06:21am CST"
